,community,degree
397,2,4291117.5697917845
398,0,513034.30129856645
399,1,853860.0411960657
400,8,68529379.2881163
401,5,3878539.2981173373
402,1,17414397.251989372
403,7,25596.960903137555
404,0,578151.8488487554
405,6,1581802.2620430554
406,8,27983.361657384048
407,0,1820076.4001454993
408,1,38893449.46552128
409,5,3074651.1383867133
410,3,55942666.69129861
411,9,350882.2349055073
412,6,43049722.773799464
413,0,10719.311401833218
414,8,21789302.851835083
415,2,1734123.1758566843
416,7,208579.02275731158
417,3,5834727.265295223
418,0,13608442.061928341
419,0,19282382.346435383
420,8,41980864.00451484
421,1,2277323.7262719944
422,1,34897262.31898573
423,0,85623650.07334432
424,3,48285.74443084349
425,6,595933.7946199628
426,6,56501.99752491984
427,8,26462.889731279553
428,6,133268205.38490124
429,1,15203698.201843243
430,0,945639.5065591001
431,1,494877.51666018623
432,5,902144.7391753297
433,6,96821.96392771802
434,7,754912.5134733325
435,5,311107.56803068105
436,7,15231979.03696312
437,4,130657.50553860041
438,6,13744.24603336296
439,6,674659.3977061344
440,6,1094012.1715952018
441,1,864299.4470935431
442,8,6847893.539693393
443,6,579391.274628882
444,7,910665.2288082471
445,0,469845.55766392977
446,0,616266.6556073744
447,1,9849963.369373871
448,7,48017873.70964595
449,7,744229.4612505999
450,3,940915.776268035
451,3,121839136.19040252
452,2,68370614.2162328
453,4,26334.03558351403
454,4,6137341.442267756
455,2,320932.650900822
456,2,2315798.7713766056
457,2,776755.0874206332
458,8,181566.07585027092
459,8,46033.44639535711
460,7,880503.1128720618
461,8,69924187.6813131
462,8,3036258.1204098095
463,6,52547.4901942061
464,1,759239.9976239664
465,6,801048.087801427
466,7,15368.925848205336
467,3,2817399.421004137
468,0,295076.58182512515
469,3,10235799.937493922
470,5,48538512.07400605
471,7,200897.9670763796
472,7,112864.95413399221
473,8,742789.4036560525
474,8,53033.56346095876
475,8,50798256.270230845
476,2,49990957.058771685
477,8,19860.1787598532
478,6,962090.446156833
479,4,8733650.263882436
480,4,164728577.35752577
481,4,93510070.06147681
482,4,711556.8889968854
483,8,1017381.4666561834
484,6,1859497.4431535276
485,8,2100789.1645084354
486,8,682771.4102766557
487,6,4228949.33039151
488,8,15095.97876700973
489,2,8577563.765712632
490,9,225284.4495252645
491,4,18437520.684625078
